user_id,persona,age,gender,sleep_avg_hours,screen_time_hours,work_study_hours,wellness_points,primary_stressors,stress_score
usr_06219,Parent,53,Male,5.5,4.7,8.1,41,"Teen Disconnect, Time Management, Chronic Illness, Invisible Load",0.519
usr_06220,Corporate,39,Male,5.8,7.4,12.1,93,"Time Management, Clinical Anxiety, Manager Toxicity, Burnout, Meeting Fatigue",0.882
usr_06221,Exam Warrior,15,Male,5.0,2.7,12.6,63,"Exam Anxiety, Time Management, Sleep Deprivation, Academic Overload",0.803
usr_06222,Exam Warrior,16,Male,4.8,4.4,11.2,10,"Burnout, Academic Overload, Exam Anxiety, Fear of Failure, Imposter Syndrome",1.0
usr_06223,Parent,47,Male,5.7,1.6,7.7,59,"Relationship Friction, Teen Disconnect, Invisible Load, Career-Home Balance",0.546
usr_06224,Working Woman,27,Female,6.0,5.0,7.9,73,"Invisible Load, Imposter Syndrome, Burnout, Sleep Deprivation",0.604
usr_06225,Exam Warrior,18,Male,6.4,5.0,12.6,26,"Academic Overload, Sleep Deprivation, Burnout, Time Management, Imposter Syndrome",0.908
usr_06226,Corporate,59,Male,6.1,2.6,11.7,95,"Sedentary Lifestyle, Meeting Fatigue, Clinical Anxiety, Burnout, Manager Toxicity",0.725
usr_06227,Teen,17,Female,5.6,6.5,4.4,6,"Depressive Mood, Peer Pressure, Academic Overload, Social Media",0.599
usr_06228,Teen,16,Male,6.1,8.1,5.0,69,"Social Media, Academic Overload, Depressive Mood, Dietary Neglect",0.458
usr_06229,Working Woman,34,Female,6.5,1.0,9.0,74,"Burnout, Relationship Friction, Career-Home Balance, Sleep Deprivation",0.686
usr_06230,Parent,33,Male,6.9,4.2,8.0,58,"Chronic Illness, Career-Home Balance, Invisible Load, Financial Pressure, Teen Disconnect",0.664
usr_06231,Teen,15,Female,5.1,6.4,5.2,93,"Academic Overload, Time Management, Social Media, Depressive Mood",0.489
usr_06232,Parent,36,Female,6.8,1.8,8.1,50,"Relationship Friction, Teen Disconnect, Chronic Illness, Invisible Load",0.583
usr_06233,Teen,14,Male,7.0,6.2,5.4,24,"Social Media, Fear of Failure, Time Management, Dietary Neglect",0.483
usr_06234,Parent,44,Male,7.3,0.6,6.8,26,"Teen Disconnect, Career-Home Balance, Time Management, Chronic Illness",0.579
usr_06235,Parent,52,Female,6.5,3.3,6.0,36,"Invisible Load, Career-Home Balance, Time Management, Relationship Friction",0.585
usr_06236,Teen,13,Female,6.0,6.8,7.2,29,"Fear of Failure, Peer Pressure, Depressive Mood, Time Management, Dietary Neglect",0.644
usr_06237,Working Woman,28,Female,3.6,4.9,6.2,13,"Sleep Deprivation, Financial Pressure, Burnout, Imposter Syndrome, Career-Home Balance",1.0
usr_06238,Teen,16,Female,9.4,10.6,4.1,97,"Peer Pressure, Time Management, Social Media, Academic Overload",0.438
usr_06239,Teen,13,Male,7.2,9.2,5.2,76,"Dietary Neglect, Peer Pressure, Depressive Mood, Fear of Failure",0.591
usr_06240,Exam Warrior,18,Female,6.6,4.2,10.1,11,"Exam Anxiety, Time Management, Burnout, Fear of Failure",0.8
usr_06241,Working Woman,22,Female,5.5,2.7,8.7,33,"Sleep Deprivation, Burnout, Imposter Syndrome, Career-Home Balance, Financial Pressure",0.837
usr_06242,Teen,15,Non-binary,9.4,6.2,5.9,55,"Depressive Mood, Social Media, Time Management, Academic Overload, Fear of Failure",0.634
usr_06243,Working Woman,32,Female,7.9,3.3,8.4,24,"Career-Home Balance, Invisible Load, Burnout, Relationship Friction, Imposter Syndrome",0.831
usr_06244,Working Woman,28,Female,7.7,3.2,7.7,43,"Relationship Friction, Burnout, Career-Home Balance, Imposter Syndrome, Sleep Deprivation",0.805
usr_06245,Exam Warrior,21,Female,6.1,4.7,12.9,0,"Imposter Syndrome, Time Management, Fear of Failure, Sleep Deprivation, Burnout",0.993
usr_06246,Corporate,35,Male,5.8,5.7,9.7,44,"Clinical Anxiety, Sedentary Lifestyle, Time Management, Meeting Fatigue, Financial Pressure",0.638
usr_06247,Teen,15,Male,5.9,5.9,6.1,40,"Dietary Neglect, Time Management, Peer Pressure, Academic Overload",0.385
usr_06248,Exam Warrior,20,Non-binary,5.6,4.9,11.3,4,"Sleep Deprivation, Academic Overload, Exam Anxiety, Burnout, Imposter Syndrome",1.0
usr_06249,Working Woman,22,Female,4.6,4.6,7.5,20,"Career-Home Balance, Imposter Syndrome, Financial Pressure, Relationship Friction",0.762
usr_06250,Working Woman,32,Female,4.8,3.6,10.8,40,"Relationship Friction, Burnout, Financial Pressure, Sleep Deprivation",0.862
usr_06251,Corporate,23,Female,3.9,5.9,6.5,67,"Burnout, Time Management, Clinical Anxiety, Meeting Fatigue, Manager Toxicity",0.839
usr_06252,Working Woman,40,Female,5.2,3.9,9.0,6,"Burnout, Career-Home Balance, Imposter Syndrome, Relationship Friction",0.767
usr_06253,Working Woman,22,Female,4.6,4.8,8.3,12,"Invisible Load, Sleep Deprivation, Relationship Friction, Burnout",0.898
usr_06254,Teen,14,Female,7.9,8.9,3.4,22,"Fear of Failure, Social Media, Academic Overload, Peer Pressure",0.609
usr_06255,Teen,15,Male,5.1,9.7,5.1,46,"Dietary Neglect, Fear of Failure, Academic Overload, Depressive Mood, Peer Pressure",0.725
usr_06256,Working Woman,43,Female,6.3,4.6,9.6,74,"Relationship Friction, Financial Pressure, Sleep Deprivation, Burnout",0.677
usr_06257,Working Woman,44,Female,4.9,4.3,10.4,59,"Invisible Load, Imposter Syndrome, Sleep Deprivation, Financial Pressure",0.75
usr_06258,Teen,16,Male,6.7,6.5,3.2,98,"Social Media, Peer Pressure, Time Management, Depressive Mood, Academic Overload",0.505
usr_06259,Exam Warrior,16,Female,7.1,4.5,13.0,68,"Academic Overload, Imposter Syndrome, Exam Anxiety, Time Management",0.752
usr_06260,Parent,36,Female,6.2,4.8,5.6,50,"Time Management, Chronic Illness, Financial Pressure, Career-Home Balance, Invisible Load",0.639
usr_06261,Corporate,58,Male,6.9,6.4,11.7,8,"Sedentary Lifestyle, Financial Pressure, Burnout, Meeting Fatigue",0.704
usr_06262,Parent,43,Male,6.4,2.8,6.5,31,"Chronic Illness, Financial Pressure, Relationship Friction, Teen Disconnect",0.622
usr_06263,Exam Warrior,18,Female,5.6,3.5,10.1,99,"Exam Anxiety, Imposter Syndrome, Time Management, Sleep Deprivation",0.638
usr_06264,Teen,15,Male,7.2,6.7,4.7,18,"Social Media, Fear of Failure, Academic Overload, Dietary Neglect",0.542
usr_06265,Corporate,56,Male,6.4,5.0,7.1,70,"Burnout, Sedentary Lifestyle, Time Management, Manager Toxicity, Meeting Fatigue",0.665
usr_06266,Corporate,22,Male,6.8,5.4,9.3,48,"Clinical Anxiety, Meeting Fatigue, Sedentary Lifestyle, Burnout, Time Management",0.644
usr_06267,Parent,45,Male,7.7,1.9,8.9,34,"Invisible Load, Financial Pressure, Teen Disconnect, Chronic Illness",0.66
usr_06268,Corporate,58,Female,5.5,6.7,6.2,38,"Financial Pressure, Manager Toxicity, Sedentary Lifestyle, Meeting Fatigue",0.635
usr_06269,Corporate,26,Male,6.1,3.9,12.4,28,"Clinical Anxiety, Sedentary Lifestyle, Financial Pressure, Burnout, Meeting Fatigue",0.872
usr_06270,Parent,37,Male,6.7,2.3,5.1,23,"Relationship Friction, Financial Pressure, Time Management, Chronic Illness, Teen Disconnect",0.682
usr_06271,Working Woman,37,Female,5.4,2.6,8.1,33,"Imposter Syndrome, Sleep Deprivation, Relationship Friction, Invisible Load",0.665
usr_06272,Working Woman,43,Female,6.0,4.1,11.6,82,"Sleep Deprivation, Burnout, Career-Home Balance, Relationship Friction, Financial Pressure",0.833
usr_06273,Working Woman,42,Female,5.6,3.8,7.8,84,"Sleep Deprivation, Burnout, Invisible Load, Career-Home Balance, Financial Pressure",0.813
usr_06274,Parent,36,Male,5.3,3.0,7.8,39,"Invisible Load, Chronic Illness, Time Management, Financial Pressure",0.632
usr_06275,Exam Warrior,18,Male,4.8,4.1,12.5,62,"Exam Anxiety, Academic Overload, Fear of Failure, Time Management",0.865
usr_06276,Corporate,33,Female,5.7,5.0,8.2,31,"Clinical Anxiety, Meeting Fatigue, Burnout, Time Management, Manager Toxicity",0.757
usr_06277,Corporate,43,Male,5.4,7.2,10.0,77,"Financial Pressure, Clinical Anxiety, Manager Toxicity, Burnout",0.747
usr_06278,Exam Warrior,20,Female,6.4,2.8,11.2,8,"Fear of Failure, Academic Overload, Burnout, Exam Anxiety",0.895
usr_06279,Working Woman,37,Female,5.6,2.9,7.9,8,"Financial Pressure, Career-Home Balance, Burnout, Sleep Deprivation, Relationship Friction",0.888
usr_06280,Corporate,53,Male,5.8,4.4,7.2,2,"Time Management, Clinical Anxiety, Financial Pressure, Meeting Fatigue",0.65
usr_06281,Parent,42,Female,5.8,4.4,7.6,90,"Invisible Load, Financial Pressure, Time Management, Chronic Illness",0.521
usr_06282,Exam Warrior,17,Male,5.5,1.0,11.4,79,"Imposter Syndrome, Sleep Deprivation, Fear of Failure, Time Management",0.674
usr_06283,Teen,18,Male,4.4,6.5,5.9,99,"Peer Pressure, Time Management, Dietary Neglect, Academic Overload, Depressive Mood",0.588
usr_06284,Corporate,45,Female,7.3,6.5,10.1,19,"Manager Toxicity, Time Management, Sedentary Lifestyle, Clinical Anxiety",0.611
usr_06285,Teen,18,Female,7.2,5.5,5.2,21,"Time Management, Fear of Failure, Dietary Neglect, Depressive Mood, Social Media",0.609
usr_06286,Corporate,26,Male,6.6,6.3,9.3,8,"Meeting Fatigue, Manager Toxicity, Sedentary Lifestyle, Time Management",0.509
usr_06287,Exam Warrior,15,Male,4.8,3.7,11.2,80,"Burnout, Time Management, Sleep Deprivation, Imposter Syndrome, Exam Anxiety",0.868
usr_06288,Corporate,53,Male,5.0,4.9,12.2,72,"Clinical Anxiety, Financial Pressure, Sedentary Lifestyle, Time Management, Meeting Fatigue",0.776
usr_06289,Working Woman,31,Female,4.9,2.9,12.4,25,"Relationship Friction, Invisible Load, Sleep Deprivation, Imposter Syndrome",0.841
usr_06290,Teen,13,Male,5.9,6.0,6.9,74,"Peer Pressure, Social Media, Academic Overload, Fear of Failure",0.5
usr_06291,Parent,40,Non-binary,6.5,3.1,6.9,88,"Chronic Illness, Time Management, Invisible Load, Teen Disconnect",0.48
usr_06292,Working Woman,30,Female,4.5,2.6,7.4,68,"Financial Pressure, Burnout, Sleep Deprivation, Invisible Load, Career-Home Balance",0.865
usr_06293,Teen,17,Female,5.9,6.3,4.1,38,"Depressive Mood, Fear of Failure, Time Management, Social Media, Dietary Neglect",0.589
usr_06294,Corporate,22,Female,5.8,5.4,9.1,79,"Financial Pressure, Manager Toxicity, Time Management, Sedentary Lifestyle, Meeting Fatigue",0.582
usr_06295,Parent,38,Female,6.1,2.9,7.8,57,"Financial Pressure, Career-Home Balance, Chronic Illness, Teen Disconnect",0.619
usr_06296,Corporate,28,Female,5.5,5.5,10.5,16,"Burnout, Financial Pressure, Meeting Fatigue, Time Management",0.731
usr_06297,Corporate,41,Female,5.7,6.0,8.4,47,"Time Management, Manager Toxicity, Burnout, Clinical Anxiety",0.669
usr_06298,Teen,13,Male,6.3,6.9,6.0,42,"Depressive Mood, Academic Overload, Dietary Neglect, Social Media",0.456
usr_06299,Corporate,40,Male,6.7,2.9,11.9,15,"Manager Toxicity, Clinical Anxiety, Meeting Fatigue, Sedentary Lifestyle",0.789
usr_06300,Working Woman,22,Female,7.3,2.7,9.2,62,"Financial Pressure, Invisible Load, Career-Home Balance, Imposter Syndrome",0.63
usr_06301,Parent,34,Female,6.0,1.2,9.2,23,"Time Management, Chronic Illness, Invisible Load, Relationship Friction, Financial Pressure",0.7
usr_06302,Working Woman,27,Female,6.6,4.4,9.7,19,"Sleep Deprivation, Burnout, Financial Pressure, Career-Home Balance",0.804
usr_06303,Exam Warrior,17,Male,5.9,2.9,12.0,81,"Academic Overload, Sleep Deprivation, Burnout, Imposter Syndrome, Exam Anxiety",0.896
usr_06304,Teen,15,Female,6.9,7.5,3.0,96,"Fear of Failure, Depressive Mood, Academic Overload, Dietary Neglect",0.511
usr_06305,Corporate,56,Female,5.4,5.8,12.0,27,"Burnout, Clinical Anxiety, Time Management, Manager Toxicity",0.893
usr_06306,Working Woman,31,Female,6.2,4.4,7.6,87,"Burnout, Invisible Load, Career-Home Balance, Relationship Friction, Sleep Deprivation",0.735
usr_06307,Corporate,44,Female,6.2,6.5,10.8,30,"Time Management, Financial Pressure, Clinical Anxiety, Sedentary Lifestyle, Burnout",0.801
usr_06308,Working Woman,32,Female,5.8,3.5,9.1,16,"Career-Home Balance, Imposter Syndrome, Financial Pressure, Sleep Deprivation",0.631
usr_06309,Parent,35,Male,7.0,1.7,9.8,29,"Financial Pressure, Invisible Load, Teen Disconnect, Chronic Illness",0.632
usr_06310,Parent,52,Female,5.7,3.7,9.7,55,"Career-Home Balance, Relationship Friction, Financial Pressure, Teen Disconnect",0.671
usr_06311,Working Woman,26,Female,8.0,4.5,10.6,58,"Financial Pressure, Career-Home Balance, Imposter Syndrome, Sleep Deprivation",0.632
usr_06312,Teen,15,Male,5.3,6.0,5.5,63,"Peer Pressure, Dietary Neglect, Social Media, Time Management, Depressive Mood",0.586
usr_06313,Corporate,56,Female,7.8,5.8,11.7,98,"Burnout, Manager Toxicity, Time Management, Financial Pressure",0.623
usr_06314,Corporate,54,Female,6.1,5.8,7.7,76,"Meeting Fatigue, Clinical Anxiety, Sedentary Lifestyle, Financial Pressure, Burnout",0.68
usr_06315,Exam Warrior,18,Male,6.0,3.4,9.0,78,"Exam Anxiety, Academic Overload, Fear of Failure, Time Management",0.601
usr_06316,Parent,49,Male,7.8,3.8,7.1,75,"Chronic Illness, Relationship Friction, Teen Disconnect, Career-Home Balance",0.566
usr_06317,Teen,15,Non-binary,5.0,7.8,6.8,77,"Time Management, Academic Overload, Fear of Failure, Social Media",0.489
usr_06318,Working Woman,31,Female,6.6,3.3,8.8,78,"Sleep Deprivation, Relationship Friction, Career-Home Balance, Burnout, Imposter Syndrome",0.702
usr_06319,Teen,18,Male,7.5,6.9,4.1,9,"Dietary Neglect, Peer Pressure, Academic Overload, Fear of Failure, Social Media",0.608
usr_06320,Corporate,42,Male,5.4,6.6,8.3,37,"Sedentary Lifestyle, Financial Pressure, Meeting Fatigue, Clinical Anxiety",0.64
usr_06321,Working Woman,23,Female,6.6,4.8,8.5,0,"Invisible Load, Sleep Deprivation, Relationship Friction, Financial Pressure, Career-Home Balance",0.77
usr_06322,Parent,49,Male,5.4,3.3,9.9,2,"Teen Disconnect, Chronic Illness, Invisible Load, Career-Home Balance",0.787
usr_06323,Exam Warrior,17,Male,5.1,3.1,10.6,88,"Imposter Syndrome, Fear of Failure, Time Management, Academic Overload, Exam Anxiety",0.812
usr_06324,Exam Warrior,19,Female,5.2,4.0,11.4,90,"Imposter Syndrome, Exam Anxiety, Time Management, Fear of Failure",0.745
usr_06325,Working Woman,24,Female,7.9,4.4,7.6,86,"Invisible Load, Burnout, Career-Home Balance, Financial Pressure, Relationship Friction",0.724
usr_06326,Corporate,46,Female,6.8,5.6,12.1,61,"Burnout, Manager Toxicity, Sedentary Lifestyle, Financial Pressure, Clinical Anxiety",0.797
usr_06327,Exam Warrior,18,Male,5.5,3.1,11.3,38,"Imposter Syndrome, Burnout, Fear of Failure, Time Management",0.835
usr_06328,Working Woman,37,Female,5.5,4.1,9.3,94,"Burnout, Imposter Syndrome, Career-Home Balance, Invisible Load",0.583
usr_06329,Teen,14,Non-binary,6.9,8.8,4.0,22,"Dietary Neglect, Time Management, Peer Pressure, Social Media, Fear of Failure",0.606
usr_06330,Working Woman,36,Female,6.0,5.4,7.8,89,"Relationship Friction, Burnout, Sleep Deprivation, Career-Home Balance",0.681
usr_06331,Exam Warrior,17,Male,6.7,3.1,11.5,95,"Academic Overload, Time Management, Sleep Deprivation, Imposter Syndrome",0.591
usr_06332,Corporate,33,Male,6.9,6.3,11.7,17,"Financial Pressure, Clinical Anxiety, Meeting Fatigue, Burnout, Time Management",0.852
usr_06333,Parent,34,Female,7.0,3.4,5.1,54,"Invisible Load, Teen Disconnect, Career-Home Balance, Chronic Illness",0.593
usr_06334,Teen,15,Male,6.6,9.1,5.2,13,"Fear of Failure, Social Media, Depressive Mood, Academic Overload, Time Management",0.76
usr_06335,Corporate,57,Female,6.5,4.1,7.6,29,"Time Management, Meeting Fatigue, Sedentary Lifestyle, Clinical Anxiety, Burnout",0.673
usr_06336,Working Woman,22,Female,7.3,3.6,11.1,31,"Sleep Deprivation, Financial Pressure, Imposter Syndrome, Relationship Friction",0.699
usr_06337,Working Woman,39,Female,5.3,3.8,9.0,3,"Financial Pressure, Invisible Load, Sleep Deprivation, Imposter Syndrome, Burnout",0.797
usr_06338,Corporate,57,Male,5.3,8.5,7.5,84,"Time Management, Clinical Anxiety, Meeting Fatigue, Manager Toxicity",0.628
usr_06339,Corporate,45,Female,5.7,3.8,10.2,3,"Clinical Anxiety, Financial Pressure, Manager Toxicity, Burnout, Meeting Fatigue",0.934
usr_06340,Corporate,35,Male,5.9,7.3,9.2,73,"Meeting Fatigue, Burnout, Financial Pressure, Clinical Anxiety",0.691
usr_06341,Working Woman,35,Female,5.0,3.4,9.4,69,"Imposter Syndrome, Invisible Load, Financial Pressure, Burnout",0.71
usr_06342,Parent,50,Female,5.9,4.9,8.8,58,"Teen Disconnect, Time Management, Financial Pressure, Invisible Load, Chronic Illness",0.577
usr_06343,Parent,53,Female,6.7,4.3,6.5,11,"Time Management, Career-Home Balance, Invisible Load, Financial Pressure",0.566
usr_06344,Corporate,25,Male,6.7,7.0,10.8,25,"Financial Pressure, Manager Toxicity, Clinical Anxiety, Burnout",0.871
usr_06345,Parent,38,Male,7.7,4.2,8.5,51,"Chronic Illness, Invisible Load, Financial Pressure, Relationship Friction, Career-Home Balance",0.696
usr_06346,Teen,17,Male,6.3,6.4,6.5,65,"Depressive Mood, Fear of Failure, Peer Pressure, Dietary Neglect, Time Management",0.571
usr_06347,Corporate,56,Male,4.8,4.1,12.1,67,"Financial Pressure, Clinical Anxiety, Meeting Fatigue, Time Management",0.72
usr_06348,Teen,14,Female,6.0,9.1,6.2,27,"Peer Pressure, Fear of Failure, Dietary Neglect, Depressive Mood, Social Media",0.648
usr_06349,Corporate,23,Male,7.6,7.9,8.6,87,"Burnout, Clinical Anxiety, Meeting Fatigue, Manager Toxicity",0.662
usr_06350,Teen,18,Male,7.3,8.1,6.0,59,"Fear of Failure, Time Management, Academic Overload, Peer Pressure, Depressive Mood",0.674
usr_06351,Parent,37,Female,6.5,2.2,7.8,35,"Time Management, Chronic Illness, Invisible Load, Financial Pressure, Relationship Friction",0.694
usr_06352,Exam Warrior,20,Male,6.8,2.8,9.9,95,"Fear of Failure, Exam Anxiety, Academic Overload, Burnout",0.711
usr_06353,Exam Warrior,15,Non-binary,4.8,2.0,12.5,78,"Fear of Failure, Exam Anxiety, Burnout, Sleep Deprivation",0.937
usr_06354,Corporate,35,Male,7.4,4.6,10.0,16,"Financial Pressure, Sedentary Lifestyle, Time Management, Burnout",0.678
usr_06355,Teen,18,Female,7.2,8.2,6.1,39,"Social Media, Fear of Failure, Peer Pressure, Time Management, Depressive Mood",0.631
usr_06356,Exam Warrior,18,Female,5.6,2.0,10.4,5,"Burnout, Imposter Syndrome, Time Management, Sleep Deprivation",0.765
usr_06357,Teen,14,Male,7.2,6.8,6.1,99,"Time Management, Peer Pressure, Social Media, Fear of Failure, Academic Overload",0.514
usr_06358,Working Woman,39,Female,4.5,6.1,10.9,73,"Financial Pressure, Burnout, Sleep Deprivation, Imposter Syndrome, Career-Home Balance",0.894
usr_06359,Exam Warrior,19,Male,5.0,5.7,15.4,50,"Sleep Deprivation, Time Management, Exam Anxiety, Imposter Syndrome, Burnout",1.0
usr_06360,Exam Warrior,18,Female,4.3,3.8,13.7,68,"Time Management, Academic Overload, Sleep Deprivation, Fear of Failure",0.912
usr_06361,Working Woman,23,Female,3.8,1.5,11.2,75,"Sleep Deprivation, Imposter Syndrome, Relationship Friction, Burnout",0.862
usr_06362,Teen,16,Male,5.9,6.7,6.7,72,"Peer Pressure, Academic Overload, Fear of Failure, Time Management, Depressive Mood",0.61
usr_06363,Exam Warrior,19,Male,5.3,4.1,12.6,21,"Exam Anxiety, Academic Overload, Time Management, Burnout",0.968
usr_06364,Teen,18,Female,4.7,6.8,5.7,93,"Social Media, Dietary Neglect, Fear of Failure, Peer Pressure, Depressive Mood",0.718
usr_06365,Parent,33,Male,8.2,3.6,7.4,5,"Invisible Load, Financial Pressure, Time Management, Relationship Friction",0.654
usr_06366,Parent,41,Female,6.3,1.5,6.9,8,"Teen Disconnect, Invisible Load, Chronic Illness, Financial Pressure, Relationship Friction",0.784
usr_06367,Exam Warrior,20,Male,4.8,4.9,10.8,82,"Academic Overload, Imposter Syndrome, Exam Anxiety, Fear of Failure, Burnout",0.946
usr_06368,Working Woman,27,Female,7.0,2.9,9.9,78,"Invisible Load, Sleep Deprivation, Burnout, Imposter Syndrome",0.66
usr_06369,Corporate,44,Female,5.3,7.2,12.2,91,"Burnout, Financial Pressure, Clinical Anxiety, Manager Toxicity, Meeting Fatigue",0.932
